starting_a,starting_e,host
93.04659101980144,0.9000920135802479,GamLeoA_noC
100.34182826920518,0.8368029978530249,GamLeoA_noC
98.77405785700152,0.8886729286703173,GamLeoA_noC
99.05495500167632,0.8966243405242849,GamLeoA_noC
99.67307549295292,0.8679022308913382,GamLeoA_noC
99.397006991348,0.9450905697622128,GamLeoA_noC
98.64383079118429,0.9071606400325838,GamLeoA_noC
96.81730322769596,0.9465899854586076,GamLeoA_noC
96.5061861772712,0.9101104406388386,GamLeoA_noC
103.43512513571405,0.9050824059084868,GamLeoA_noC
99.8473567393722,0.9117618931672324,GamLeoA_noC
101.25096985101594,0.9328091237999804,GamLeoA_noC
96.17022051934497,0.8662060440768601,GamLeoA_noC
93.65616564536496,0.9360017952753248,GamLeoA_noC
94.48842897202417,0.88273948492239,GamLeoA_noC
96.95196102921577,0.8676873431334866,GamLeoA_noC
95.7816165712335,0.9109046590790388,GamLeoA_noC
102.03815091576575,0.8839685186712729,GamLeoA_noC
97.69994475375628,0.9183107296471716,GamLeoA_noC
104.67292242222716,0.9015566263089552,GamLeoA_noC
96.51601931694655,0.869691059262588,GamLeoA_noC
96.65823917033298,0.9225420300143168,GamLeoA_noC
100.9054312463511,0.9005592485631668,GamLeoA_noC
98.40444808041204,0.8816734167893807,GamLeoA_noC
94.93276522750068,0.9078007707015492,GamLeoA_noC
91.66087929164742,0.8678536367257171,GamLeoA_noC
104.2336168809582,0.9048313685925414,GamLeoA_noC
98.01479381050127,0.8788645087644565,GamLeoA_noC
98.36914169986792,0.8853010171774793,GamLeoA_noC
101.18552643933964,0.901390063909799,GamLeoA_noC
103.55795188826998,0.9347609310253197,GamLeoA_noC
109.321880805232,0.8797498502543114,GamLeoA_noC
99.87167042761654,0.9081356409227408,GamLeoA_noC
103.56900661599254,0.8737070952753183,GamLeoA_noC
98.92005164486233,0.840663307130945,GamLeoA_noC
100.2372995168208,0.8762973828506246,GamLeoA_noC
102.39376070710406,0.9071594013971626,GamLeoA_noC
102.24044442061832,0.933219669069576,GamLeoA_noC
103.6582949630622,0.8612779654200815,GamLeoA_noC
98.19372070690142,0.8694798294906233,GamLeoA_noC
105.45489586821152,0.924404848413395,GamLeoA_noC
105.2299416416546,0.9425129624722512,GamLeoA_noC
97.19582441699876,0.8821351852181699,GamLeoA_noC
101.97220114343526,0.8710220727247949,GamLeoA_noC
97.96997970947638,0.9361590557096228,GamLeoA_noC
101.5814106615644,0.8897283856084671,GamLeoA_noC
93.88782119504154,0.857155229676427,GamLeoA_noC
106.3856438046954,0.9261247749957974,GamLeoA_noC
97.45365573382782,0.8894233589461649,GamLeoA_noC
101.37646005471936,0.867034682311366,GamLeoA_noC
102.2651544164622,0.8794485124958982,GamLeoA_noC
101.16250820220426,0.847804896252604,GamLeoA_noC
99.30099577007256,0.9173669833220276,GamLeoA_noC
98.40199817842375,0.9322234001073484,GamLeoA_noC
96.55569203643262,0.8696095910282712,GamLeoA_noC
93.5364392042463,0.861205690329126,GamLeoA_noC
101.06369656406882,0.8688331514005484,GamLeoA_noC
96.27422698097732,0.8842617936931684,GamLeoA_noC
98.17028586038744,0.8962428951769025,GamLeoA_noC
99.22523627004374,0.8921662370240346,GamLeoA_noC
104.28021319737444,0.9249082961351146,GamLeoA_noC
105.593716044009,0.934587868346015,GamLeoA_noC
98.32320329172666,0.9274728597454605,GamLeoA_noC
99.6751491302121,0.9113950757328972,GamLeoA_noC
100.1974025681102,0.8970926288966934,GamLeoA_noC
98.80425185016225,0.8598600147995406,GamLeoA_noC
94.36793388191188,0.9007988575377204,GamLeoA_noC
103.8901207656993,0.8855468823794111,GamLeoA_noC
99.9412577040804,0.8591964839664565,GamLeoA_noC
98.78346834174764,0.8677537457647293,GamLeoA_noC
94.49402180761768,0.851041167707243,GamLeoA_noC
101.4003953356396,0.9071260201382528,GamLeoA_noC
101.52417705800272,0.9367848244635268,GamLeoA_noC
99.46141483468732,0.857712433346066,GamLeoA_noC
95.68611878727572,0.9205612749463769,GamLeoA_noC
102.38800320031974,0.8675705018319922,GamLeoA_noC
98.1358231358137,0.8991781639112528,GamLeoA_noC
104.3028230844109,0.9281386272880292,GamLeoA_noC
101.00502631259415,0.9597306439820138,GamLeoA_noC
99.47565628905976,0.8653989726902053,GamLeoA_noC
100.86597468761995,0.9023632930112224,GamLeoA_noC
93.98272789351564,0.9310337893591096,GamLeoA_noC
97.41059385107386,0.8862529384220323,GamLeoA_noC
102.42114628154562,0.910547239142158,GamLeoA_noC
100.37224267803369,0.8800782769041184,GamLeoA_noC
98.42651040369498,0.9281005684959428,GamLeoA_noC
98.36560956342508,0.9616251802919268,GamLeoA_noC
102.30378396608224,0.8768025928527812,GamLeoA_noC
97.05725778821534,0.8942957433727217,GamLeoA_noC
98.842008021334,0.901106099615471,GamLeoA_noC
103.51269357148662,0.9062092648083058,GamLeoA_noC
97.82809874449956,0.9597952006409316,GamLeoA_noC
100.88784900584692,0.9071126036894548,GamLeoA_noC
103.32369164633675,0.914987844702646,GamLeoA_noC
103.14076675355552,0.861168067746048,GamLeoA_noC
100.76397683908095,0.9115920399145148,GamLeoA_noC
101.64643291644572,0.8854527238885723,GamLeoA_noC
101.62856975451226,0.896367952153004,GamLeoA_noC
101.45961436097711,0.903772555898744,GamLeoA_noC
103.58061709913952,0.8752562328114364,GamLeoA_noC
