body,starting_a,starting_e,host
2,0.4371339377557184,0.0482686643129407,36OphA
3,0.4432294223244137,0.0016093861254247,36OphA
4,0.4493249068931083,0.0397475748281824,36OphA
5,0.4554203914618037,0.0997293757552045,36OphA
6,0.4615158760304985,0.008143487181428,36OphA
7,0.467611360599194,0.0378380899973496,36OphA
8,0.4737068451678886,0.0514098258389895,36OphA
9,0.4798023297365834,0.0697309267585584,36OphA
10,0.4858978143052787,0.0750290718323568,36OphA
11,0.4919932988739733,0.0836383090788896,36OphA
12,0.4980887834426687,0.0129230828960536,36OphA
13,0.5041842680113637,0.0008812238527333,36OphA
14,0.5102797525800584,0.0991721169855282,36OphA
15,0.5163752371487532,0.0465284396529001,36OphA
16,0.5224707217174489,0.0426444001595457,36OphA
17,0.5285662062861437,0.0452967424961108,36OphA
18,0.5346616908548386,0.079204652827688,36OphA
19,0.5407571754235337,0.0437749188153825,36OphA
20,0.5468526599922285,0.0497767303502632,36OphA
21,0.5529481445609234,0.0387358879098412,36OphA
22,0.5590436291296187,0.0568296863973348,36OphA
23,0.5651391136983133,0.012845789267762,36OphA
24,0.5712345982670084,0.0062776753520601,36OphA
25,0.577330082835703,0.01883023780681,36OphA
26,0.5834255674043982,0.0369163929474379,36OphA
27,0.589521051973093,0.0604201263481572,36OphA
28,0.5956165365417888,0.0581397489691459,36OphA
29,0.6017120211104829,0.0334940907939102,36OphA
30,0.6078075056791788,0.0534696525199157,36OphA
31,0.6139029902478732,0.0057390365365748,36OphA
32,0.6199984748165674,0.0846159766557971,36OphA
33,0.626093959385263,0.0220482652685929,36OphA
34,0.6321894439539586,0.0351047247737324,36OphA
35,0.6382849285226538,0.0946465002433112,36OphA
36,0.6443804130913484,0.056601031876546,36OphA
37,0.6504758976600427,0.0321881574710945,36OphA
38,0.6565713822287379,0.0580800413904106,36OphA
39,0.6626668667974333,0.0976865319458972,36OphA
40,0.6687623513661278,0.0694942136862363,36OphA
41,0.6748578359348238,0.0142087101252287,36OphA
42,0.6809533205035179,0.0146573783330608,36OphA
43,0.6870488050722132,0.0897263978019541,36OphA
44,0.6931442896409079,0.0185952807309969,36OphA
45,0.6992397742096029,0.0532824141485557,36OphA
46,0.7053352587782984,0.0416674770078334,36OphA
